APERAK:D:09B:UN::;Application error and acknowledgement message;UNH;M;1;BGM;M;1;DTM;C;9;FTX;C;9;CNT;C;9;SG1;C;99;SG2;C;9;SG3;C;9;SG4;C;99999;UNT;M;1
APERAK:D:09B:UN::SG1;SG01;DOC;M;1;DTM;C;99
APERAK:D:09B:UN::SG2;SG02;RFF;M;1;DTM;C;9
APERAK:D:09B:UN::SG3;SG03;NAD;M;1;CTA;C;9;COM;C;9
APERAK:D:09B:UN::SG4;SG04;ERC;M;1;FTX;C;1;SG5;C;9
APERAK:D:09B:UN::SG5;SG05;RFF;M;1;FTX;C;9
MSCONS:D:09B:UN::;Metered services consumption report message;UNH;M;1;BGM;M;1;DTM;M;9;CUX;C;9;SG1;C;9;SG2;C;99;UNS;M;1;SG5;M;99999;CNT;C;99;UNT;M;1
MSCONS:D:09B:UN::SG1;SG01;RFF;M;1;DTM;C;9
MSCONS:D:09B:UN::SG10;SG10;QTY;M;1;DTM;C;9;STS;C;9
MSCONS:D:09B:UN::SG11;SG11;CCI;M;1;MEA;C;99;DTM;C;9
MSCONS:D:09B:UN::SG2;SG02;NAD;M;1;SG3;C;9;SG4;C;9
MSCONS:D:09B:UN::SG3;SG03;RFF;M;1;DTM;C;9
MSCONS:D:09B:UN::SG4;SG04;CTA;M;1;COM;C;9
MSCONS:D:09B:UN::SG5;SG05;NAD;M;1;SG6;M;99999
MSCONS:D:09B:UN::SG6;SG06;LOC;M;1;DTM;C;9;SG7;C;99;SG8;C;99;SG9;C;99999
MSCONS:D:09B:UN::SG7;SG07;RFF;M;1;DTM;C;9
MSCONS:D:09B:UN::SG8;SG08;CCI;M;1;DTM;C;99
MSCONS:D:09B:UN::SG9;SG09;LIN;M;1;PIA;C;9;IMD;C;9;PRI;C;9;NAD;C;9;MOA;C;9;SG10;M;9999;SG11;C;99
UTILMD:D:09B:UN::;Utilities master data message;UNH;M;1;BGM;M;1;DTM;M;9;MKS;C;9;FTX;C;9;TSR;C;9;SG1;C;9;SG2;C;99;SG4;C;99999;CNT;C;9;UNT;M;1
UTILMD:D:09B:UN::SG1;SG01;RFF;M;1;DTM;C;9
UTILMD:D:09B:UN::SG10;SG10;CCI;M;1;CAV;C;99
UTILMD:D:09B:UN::SG11;SG11;MOA;M;1;RFF;C;9;DTM;C;9
UTILMD:D:09B:UN::SG12;SG12;NAD;M;1;RFF;C;9;DTM;C;9;FII;C;1;LAN;C;9;SG13;C;9
UTILMD:D:09B:UN::SG13;SG13;CTA;M;1;COM;C;9
UTILMD:D:09B:UN::SG2;SG02;NAD;M;1;RFF;C;1;FII;C;1;ATT;C;9;SG3;C;9
UTILMD:D:09B:UN::SG3;SG03;CTA;M;1;COM;C;9
UTILMD:D:09B:UN::SG4;SG04;IDE;M;1;LIN;C;1;PIA;C;9;IMD;C;9;DTM;C;99;PRC;C;9;STS;C;9;TAX;C;9;PTY;C;9;FTX;C;9;AGR;C;9;INP;C;9;TSR;C;9;SG5;C;999999;SG6;C;99;SG7;C;99;SG8;C;99999;SG11;C;99;SG12;C;99
UTILMD:D:09B:UN::SG5;SG05;LOC;M;1;HYN;C;9
UTILMD:D:09B:UN::SG6;SG06;RFF;M;1;DTM;C;9
UTILMD:D:09B:UN::SG7;SG07;CCI;M;1;CAV;C;99
UTILMD:D:09B:UN::SG8;SG08;SEQ;M;1;RFF;C;9;PIA;C;9;SG9;C;99;SG10;C;99
UTILMD:D:09B:UN::SG9;SG09;QTY;M;1;DTM;C;9;STS;C;9;LIN;C;9
UTILTS:D:09B:UN::;Utilities time series message;UNH;M;1;BGM;M;1;DTM;M;9;MKS;C;9;PRC;C;9;SG1;C;9;SG2;C;99;SG4;C;99;SG5;C;99999;CNT;C;9;UNT;M;1
UTILTS:D:09B:UN::SG1;SG01;RFF;M;1;DTM;C;9
UTILTS:D:09B:UN::SG10;SG10;PRI;M;1;CUX;C;9
UTILTS:D:09B:UN::SG11;SG11;QTY;M;1;DTM;C;9;STS;C;9;SG12;C;99;SG13;C;9
UTILTS:D:09B:UN::SG12;SG12;CCI;M;1;CAV;C;99
UTILTS:D:09B:UN::SG13;SG13;PRI;M;1;CUX;C;9
UTILTS:D:09B:UN::SG2;SG02;NAD;M;1;RFF;C;1;ATT;C;9;SG3;C;9
UTILTS:D:09B:UN::SG3;SG03;CTA;M;1;COM;C;9
UTILTS:D:09B:UN::SG4;SG04;CUX;M;1;DTM;C;9;STS;C;9
UTILTS:D:09B:UN::SG5;SG05;IDE;M;1;LOC;C;9;NAD;C;9;ALI;C;9;LIN;C;9;PIA;C;9;IMD;C;9;DTM;C;9;PRC;C;9;STS;C;9;AGR;C;9;MEA;C;9;FTX;C;9;SG6;C;99999;SG7;C;99;SG8;C;99999
UTILTS:D:09B:UN::SG6;SG06;RFF;M;1;DTM;C;9
UTILTS:D:09B:UN::SG7;SG07;CCI;M;1;CAV;C;99
UTILTS:D:09B:UN::SG8;SG08;SEQ;M;1;DTM;C;9;RFF;C;9;MOA;C;9;PCD;C;9;GPO;C;9;SG9;C;99;SG10;C;9;SG11;C;99999
UTILTS:D:09B:UN::SG9;SG09;CCI;M;1;CAV;C;99
